@relation students_career

@attribute StudentID {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45}
@attribute ExamID {1_ASD, 1_ADE, 1_AN1, 1_PRG, 1_MDL, 1_ENG, 2_1_ALG, 2_1_MDP, 2_1_CPS, 2_1_PRC, 2_2_AN2, 2_2_FIG, 2_2_BDS, 2_2_SOP, 3_1_REC, 3_1_INC, 3_1_CAZ, 3_2_CAN, 3_2_ITE, 3_2_CES}

@data
1,1_ENG
1,1_AN1
1,1_MDL
2,1_ASD
2,1_PRG
2,1_AN1
2,2_1_ALG
2,1_ADE
2,2_1_PRC
2,2_2_SOP
2,2_2_BDS
2,2_1_MDP
2,2_2_AN2
2,3_1_INC
2,2_1_CPS
2,1_MDL
2,3_2_CAN
2,3_1_CAZ
2,3_1_REC
2,1_ENG
3,1_ASD
3,1_AN1
3,1_ADE
3,1_ENG
3,1_PRG
3,2_1_ALG
3,2_1_CPS
3,2_1_PRC
3,2_1_MDP
3,2_2_AN2
3,2_2_SOP
3,2_2_BDS
3,1_MDL
3,3_1_INC
3,3_1_REC
3,3_1_CAZ
3,3_2_CAN
3,3_2_ITE
3,2_2_FIG
4,1_ENG
4,1_ASD
4,1_PRG
4,1_AN1
4,1_ADE
4,2_1_ALG
4,2_1_CPS
4,2_1_MDP
4,2_2_SOP
4,2_2_AN2
4,2_2_BDS
4,2_1_PRC
4,1_MDL
4,3_1_REC
4,3_1_CAZ
4,3_1_INC
4,3_2_CAN
4,2_2_FIG
5,1_ASD
5,1_PRG
5,1_AN1
5,1_ENG
5,2_1_MDP
5,2_2_AN2
5,2_2_BDS
5,2_1_ALG
5,1_ADE
5,1_MDL
5,2_2_SOP
6,1_ENG
6,1_AN1
7,1_ENG
7,1_ASD
7,1_PRG
7,2_1_MDP
7,1_AN1
7,2_1_ALG
7,2_2_BDS
7,2_2_AN2
7,2_1_PRC
7,1_ADE
7,2_2_SOP
8,1_ENG
8,1_ASD
8,1_ADE
8,1_AN1
8,1_PRG
8,2_1_MDP
8,2_2_BDS
9,1_ENG
9,1_ASD
9,1_MDL
9,1_AN1
9,1_PRG
9,1_ADE
9,2_1_ALG
9,2_1_MDP
9,2_1_PRC
9,2_2_BDS
9,2_1_CPS
9,2_2_SOP
9,2_2_AN2
9,3_1_INC
10,1_ENG
10,1_ASD
10,1_PRG
10,1_AN1
10,1_MDL
10,2_1_CPS
10,2_1_MDP
10,1_ADE
10,2_1_ALG
10,2_2_BDS
10,2_2_SOP
10,2_2_AN2
10,2_1_PRC
10,3_1_INC
10,3_1_REC
10,3_1_CAZ
10,2_2_FIG
11,1_ENG
11,1_AN1
11,1_ASD
11,1_PRG
11,1_MDL
11,2_1_ALG
11,1_ADE
11,2_1_PRC
11,2_1_MDP
11,2_2_BDS
11,2_2_AN2
11,2_2_SOP
11,2_1_CPS
11,3_1_CAZ
11,3_1_INC
11,3_1_REC
11,3_2_CAN
11,3_2_ITE
12,1_ASD
12,1_AN1
12,1_ADE
12,1_ENG
12,2_1_ALG
13,1_PRG
13,1_ASD
13,1_ENG
13,2_2_BDS
13,2_1_MDP
13,1_ADE
13,2_1_PRC
13,3_1_INC
13,2_2_SOP
14,1_AN1
14,1_ASD
14,1_PRG
14,1_ADE
14,1_MDL
14,2_1_ALG
14,2_1_PRC
14,1_ENG
14,2_2_BDS
14,2_2_AN2
14,2_2_SOP
14,2_1_MDP
14,2_1_CPS
14,3_1_INC
14,3_1_REC
14,3_1_CAZ
14,2_2_FIG
14,3_2_CAN
14,3_2_ITE
15,1_ENG
15,1_ASD
15,1_MDL
15,1_AN1
15,1_PRG
15,1_ADE
15,2_1_ALG
15,2_2_AN2
15,2_2_BDS
15,2_1_CPS
15,2_1_MDP
15,3_1_INC
15,2_1_PRC
15,2_2_SOP
15,3_1_REC
16,1_AN1
16,1_ASD
16,1_PRG
16,2_1_ALG
16,2_1_MDP
16,2_2_AN2
16,2_1_PRC
16,1_ADE
16,1_MDL
16,3_1_INC
16,1_ENG
16,3_2_CAN
16,2_2_BDS
16,2_1_CPS
16,2_2_SOP
16,3_1_REC
17,1_ASD
17,1_MDL
18,1_ASD
18,1_ADE
18,1_PRG
18,1_AN1
18,2_1_ALG
18,2_1_MDP
18,1_MDL
18,2_1_PRC
18,2_2_BDS
18,2_2_SOP
18,2_1_CPS
18,3_1_INC
18,3_1_REC
18,3_1_CAZ
18,2_2_AN2
18,3_2_CAN
18,2_2_FIG
18,1_ENG
18,3_2_ITE
19,1_ENG
19,1_ASD
19,1_MDL
19,1_PRG
19,2_1_MDP
19,1_ADE
19,2_1_ALG
19,2_2_BDS
19,3_1_INC
19,1_AN1
19,2_2_AN2
19,2_1_PRC
19,2_1_CPS
19,2_2_SOP
19,3_1_CAZ
19,3_1_REC
20,1_ASD
20,1_PRG
20,2_1_MDP
20,2_2_BDS
20,1_ADE
20,2_1_PRC
20,3_1_INC
20,3_1_CAZ
20,1_AN1
21,1_ENG
21,1_AN1
21,1_PRG
21,1_MDL
21,1_ASD
21,1_ADE
21,2_1_CPS
21,2_1_ALG
21,2_1_MDP
21,2_1_PRC
21,2_2_AN2
21,2_2_BDS
21,2_2_SOP
21,2_2_FIG
21,3_1_INC
21,3_1_REC
21,3_1_CAZ
21,3_2_ITE
21,3_2_CAN
22,1_ENG
22,1_ASD
22,1_AN1
22,1_PRG
23,1_ASD
23,1_AN1
23,1_PRG
23,1_ENG
23,2_2_AN2
23,2_2_BDS
23,2_1_MDP
23,3_1_INC
23,2_1_ALG
24,1_ENG
24,1_ASD
24,1_PRG
24,2_1_MDP
24,1_ADE
24,1_AN1
24,1_MDL
24,2_1_ALG
24,2_2_BDS
24,2_2_AN2
24,3_1_INC
24,2_1_PRC
24,2_1_CPS
24,3_1_CAZ
24,2_2_SOP
25,1_ASD
25,1_AN1
25,1_PRG
25,1_MDL
25,1_ADE
25,2_1_ALG
25,2_1_MDP
25,2_1_CPS
25,2_1_PRC
25,1_ENG
25,2_2_BDS
25,2_2_AN2
25,2_2_FIG
25,3_1_CAZ
25,3_1_INC
25,2_2_SOP
25,3_1_REC
25,3_2_CAN
25,3_2_ITE
26,1_ENG
26,1_ASD
26,1_AN1
26,1_MDL
26,1_PRG
26,1_ADE
26,2_1_ALG
26,2_1_CPS
26,2_1_MDP
26,2_1_PRC
26,2_2_BDS
26,3_1_INC
26,3_1_CAZ
26,2_2_SOP
26,3_1_REC
26,3_2_CAN
26,2_2_AN2
26,2_2_FIG
27,1_AN1
27,1_ASD
27,1_ENG
27,1_PRG
27,2_1_MDP
27,2_2_AN2
27,2_1_PRC
27,2_1_ALG
27,1_ADE
27,1_MDL
27,3_1_INC
27,3_2_CAN
27,2_2_SOP
27,3_1_REC
28,1_AN1
28,1_ASD
28,1_ENG
28,1_PRG
28,2_1_ALG
28,2_1_MDP
28,2_1_CPS
28,2_1_PRC
28,2_2_AN2
28,2_2_BDS
28,1_ADE
28,1_MDL
28,3_1_INC
28,3_1_CAZ
28,3_2_CAN
28,2_2_SOP
28,3_1_REC
29,1_AN1
29,1_ADE
29,1_PRG
29,1_ENG
29,1_ASD
29,1_MDL
29,2_1_MDP
29,2_1_CPS
29,2_1_ALG
29,2_2_BDS
29,2_1_PRC
30,1_ENG
30,1_AN1
30,1_MDL
30,1_ASD
30,1_PRG
30,1_ADE
30,2_2_AN2
30,2_1_ALG
31,1_ASD
31,1_AN1
31,1_PRG
31,2_1_ALG
31,1_ADE
31,2_2_BDS
31,2_1_PRC
31,2_2_AN2
31,2_1_MDP
31,3_2_ITE
31,1_MDL
31,1_ENG
31,3_1_INC
31,2_2_SOP
31,2_1_CPS
32,1_ASD
32,1_ENG
32,1_AN1
32,2_1_ALG
33,1_ASD
33,1_PRG
33,1_ADE
33,1_AN1
33,2_2_BDS
33,2_1_MDP
33,1_MDL
33,3_1_INC
33,2_2_SOP
33,2_2_AN2
33,2_1_ALG
34,1_AN1
35,1_ASD
